id,bldgsqft,kivapin
89980,5024.6,245568
106243,4815.8,245568
111152,4691,245568
158941,4984.8,245568
59524,5262.5,245568
61278,5151.7,245568
61302,4800.7,245568
64149,4896.5,245568
141938,5204.4,245568
187103,5172.1,245568
289113,4848.1,245568
77082,1665.2,225624
84224,3824.4,225624
88095,3844.9,225624
207977,3607,225624
52931,2854.6,227239
81749,762.1,227239
81750,2737.3,227239
100170,2651.2,227239
128057,3086,227239
165558,730.9,227239
202950,3033.3,227239
202957,2692.1,227239
214577,3017.1,227239
227502,659.8,227239
238210,2801.9,227239
246888,2692.1,227239
249987,2874,227239
274625,730.9,227239
274626,723.3,227239
853,3022.5,227239
22071,733,227239
24904,750.3,227239
81740,2665.2,227239
84231,2693.2,227239
86049,2963.3,227239
88104,2932.1,227239
131553,2833.1,227239
156755,3043,227239
165559,497.3,227239
193090,738.4,227239
193104,2740.5,227239
196605,681.4,227239
233915,2694.2,227239
280125,2649,227239
169243,1660.9,236615
267296,2031.2,225620
251365,4840.6,261097
154445,2327.2,98338
210917,4647.9,239688
42303,1175.4,239124
60530,1332.6,239124
65156,1183,239124
83764,1162.5,239124
99311,1132.4,239124
138490,1590.9,239124
150872,1051.6,239124
237709,1266.9,239124
263656,1617.8,239124
75168,1584.5,239122
249358,1341.2,239126
27736,864.3,78977
242613,1642.6,239127
227002,4641.4,239689
239472,4666.2,239691
83730,4688.8,239694
227001,4709.3,239695
131919,879.4,124146
2641,2637.2,237165
109015,2800.8,237167
186783,2504.8,218409
120594,3227,237172
165451,3808.3,218401
116110,3376.7,237176
284129,1723.3,237223
62044,1778.2,240328
119439,8102.1,240328
69517,693.2,240329
85082,18510.9,240329
132529,874,240329
159061,987.1,240329
203994,892.3,240329
209602,1896.6,240329
215951,918.2,240329
260545,851.4,240329
180377,3488.6,218407
259605,2673.8,218400
289093,3442.3,237159
113152,8563.8,240378
239610,9546.6,240378
38058,2142,46635
48931,34574,46635
48961,821.3,46635
86235,1814.8,46635
175928,1451,46635
219795,6759.8,46635
261978,1403.6,46635
271823,150320.3,46635
284940,2294.9,46635
113943,2319.6,46635
158812,1025.8,46635
203805,10502.4,240377
139681,5511.2,111542
242495,4931,241447
13377,2691,242141
48961,821.3,240581
86235,1814.8,240581
219795,6759.8,240581
261978,1403.6,240581
271823,150320.3,240581
284940,2294.9,240581
113943,2319.6,240581
113943,2319.6,240380
38058,2142,240580
48931,34574,240580
175928,1451,240580
158812,1025.8,240580
271462,2570.4,242147
234300,3016.1,142504
43943,2726.5,239085
262604,2945,239085
285129,2858.9,239085
77546,32299.5,238566
106002,1812.7,98986
27143,1588.8,98989
131330,1515.6,98990
259573,1826.7,98992
136641,1752.4,98356
233924,2409,98358
267307,2710.4,98359
200749,2240,98360
29938,2163.6,229242
48160,2016.1,224609
223606,1713.6,240335
110605,2221.7,229243
223694,2068.8,237216
17592,1955.8,237218
7592,1880.5,99033
14963,1701.8,99035
76683,2030.1,99037
4778,1775,99039
35079,1260.5,9904
57228,1949.4,98339
30789,5344.3,9834
113277,1786.8,99042
203535,1936.4,99044
113227,1709.3,99045
5246,1045.2,9905
46119,579.1,99052
141648,1456.4,99053
227665,1411.2,99054
118469,1489.7,99055
277663,1683.5,99056
102598,1989.2,98280
154444,1832,98328
289687,1707.2,9833
259885,1809.4,98330
184541,1831,98332
272130,2162.5,98333
201301,2579.1,98335
57220,2243.2,98336
202905,2041.9,98344
242747,2085,98346
174640,1932.1,98347
230214,794.4,9883
105995,1515.6,98832
99448,1483.3,98833
141642,1317.5,98835
259556,1663,98836
27126,1275.5,98838
214719,1554.3,98839
203549,1367,98840
22245,1418.7,99057
210735,1604.9,98969
15301,1889.1,98970
118478,1481.1,98859
76646,1719,98971
93075,1836.3,98973
201400,1570.5,98975
271317,1540.3,98978
12104,1629.7,98979
48637,1688.9,98981
131329,1952.6,98983
152071,34089.6,229352
438,5580.1,239543
4796,4891.2,235475
123623,3881.5,218406
103510,2127,249727
135038,3361.6,249727
12136,3388.5,218404
54109,493,249728
74005,2039.8,249728
92174,2264.7,249728
272957,866.5,249728
12149,1390.7,98858
203648,2345.5,212047
94029,5257.1,241439
166443,1636.1,241068
131357,2353,212048
249748,3897.6,237174
23568,1343.3,65535
80621,7773.8,65535
279176,2190.5,65535
229367,3112.9,218394
133933,2444.5,212049
187091,2592,237160
214697,2725.4,237161
46092,3214.1,237166
196326,2694.2,218393
151219,2066.7,237164
184504,3567.2,218396
225026,1962.3,98361
156599,1997.8,98363
2864,2099,98364
48711,1682.4,98366
141800,2276.6,98367
266919,1823.4,98369
144559,1123.8,9837
156601,1733,98371
48714,2468.2,98372
252991,2429.4,98374
94670,2144.2,98375
109079,1449.9,98856
151423,1529.6,98860
196004,2599.5,98863
35078,1079.6,9887
165470,2363.8,98994
289285,1869.7,98996
210730,2530.6,98999
219777,1215.3,9900
30328,1919.2,99001
113288,1847.1,99003
89581,1896.6,99005
200493,1927.8,99007
289283,2082.8,99009
165466,2756.7,99011
148679,2078.5,99013
160968,1998.9,99015
174426,1680.3,99017
118476,2432.7,99018
196621,1716.9,98388
152017,1735.2,98389
216032,1443.5,9839
77091,1473.6,98391
204767,1606,98392
89910,1846,98394
255604,1799.7,98395
274404,1852.5,98397
59544,1997.8,98398
143870,1504.8,97023
244764,1201.3,240114
95065,1294.9,240109
100559,397.2,240109
227986,4826.6,240110
155167,1174.4,240113
187718,2747,240117
230999,1294.9,240121
238516,1918.1,240122
128070,1716.9,97752
106363,1441.3,97754
89220,2106.5,96964
96753,3167.8,97000
183848,3588.7,97002
244036,2061.3,97005
242795,2082.8,97007
227098,3008.5,97009
11789,2974.1,97015
266630,1522,97024
144869,2582.3,97026
24746,2995.6,97027
141449,1603.8,97029
1062,102582,97301
44067,144476.6,97304
99979,703503.8,97304
113974,472.5,97304
144181,16391.4,97304
2938,36483.5,97308
240608,1467.1,9732
84100,2775,97544
85655,2697.5,97547
282675,2687.8,97548
227447,3414.3,97550
169560,3202.3,97552
141633,2700.7,97555
268667,3605.9,97556
87709,3423,97558
124033,1284.1,9756
134171,3320.7,97561
93830,2580.1,97564
56651,2562.9,97565
110543,2691,97567
139236,1396.1,9757
22174,3680.2,97571
227448,2890.1,97572
261823,2114,97756
100190,1840.6,97758
134611,860,9776
63823,1493,97761
280136,2290.6,97763
90106,2424.1,97764
259886,1995.6,97766
272131,2004.3,97768
212005,2004.3,97769
228098,1198,9777
53013,2011.8,97770
196659,2245.4,97773
84234,2175.4,97774
24913,1932.1,97776
214051,1320.7,9778
246961,2284.1,97780
33350,1420.8,97786
131345,823.4,97038
218831,2244.3,97038
26957,550,97041
29806,1268,97041
32918,502.7,97041
138688,1726.5,97041
214284,505.9,97041
218829,1053.8,97041
251977,1439.1,97041
13601,15063.1,97043
43465,11909.3,97043
48285,6334.6,97043
144868,4907.3,97043
164881,6910.5,97043
167880,8075.2,97043
183862,3210.9,97043
192549,2448.8,97043
264269,1666.3,98400
174976,1749.2,98401
193044,1765.3,98402
88101,1761,98403
238167,1627.5,98405
97325,1983.8,98406
5126,2334.7,98409
163198,2653.3,98322
88048,1889.1,98325
106359,1713.6,98410
219188,3214.1,99612
189097,2370.2,99615
289255,2637.2,99617
116105,1933.2,99619
178539,2006.4,99621
79354,2151.7,99622
195723,2065.6,99624
154128,2775,99627
109086,3035.4,99628
251771,3302.4,99630
160989,2029,99631
27154,1912.8,99633
27147,2006.4,99635
228349,2455.3,99902
156646,976.3,9992
275019,1156.1,9992
210813,1695.3,99364
240092,2254,99904
136012,2174.3,99906
64956,3226,99908
21895,2289.5,99910
276632,2116.2,99912
21902,2035.5,99913
7548,2337.9,99915
263655,1821.3,99916
99516,2016.1,99917
27153,3176.5,99638
192965,2131.3,99640
30348,2865.4,99645
17970,1989.2,99647
7612,2501.6,99651
136040,1903.1,99653
25039,2238.9,99655
169666,2649,99657
284243,2519.9,99658
87237,4636.1,239684
573,1991.3,99661
233278,2385.3,99665
271136,4539.2,239685
127396,4534.9,239686
242404,2177.6,99761
251876,4646.8,258933
89179,4736.2,239679
186230,2356.2,239579
167543,4622.1,239680
68456,2420.8,239580
226979,2237.8,239581
155740,4699.6,239681
29986,4773.8,239682
32692,4618.8,239683
133777,2655.5,239582
279877,4585.5,239687
228292,1200.2,238079
255218,1545.7,238077
69153,1983.8,9975
90036,1917.1,9975
96866,1902,99752
201763,1979.5,99753
491,1906.3,99755
274023,1759.9,99756
274024,1947.2,99759
230213,3273.3,9976
167943,1922.5,99764
282532,1794.4,99766
172012,2419.7,99767
10252,1977.3,99768
134610,5834.1,9977
243899,2724.4,99770
127440,2208.8,99771
186378,1681.3,99775
274039,2586.6,99776
96882,2647.9,99778
36876,1938.6,99959
196188,1474.7,9996
56787,2191.6,99961
9817,2811.6,99963
169194,1798.7,99965
144710,2434.8,99968
27538,826.7,9997
169195,2166.8,99970
257250,1865.4,99971
45570,1584.5,99973
223778,1803,99975
207037,2029,99977
138686,1759.9,99980
99523,1944,99981
123215,2031.2,99982
243839,1864.3,99984
183525,1909.5,99986
56540,1797.6,99987
169589,1620,99430
224778,1614.6,99432
251755,1393.9,99433
17959,1461.8,99436
71098,2375.6,243604
121588,1560.8,23831
93958,1719,238076
284106,1637.2,238075
117968,1644.7,238073
65103,4783.5,239677
201637,1645.8,238071
83729,1758.8,238070
251370,1756.7,238010
81085,1682.4,238011
163347,1631.8,8914
186789,2914.9,221224
15322,3295.9,219503
277699,3348.7,221220
138834,2564,221225
154212,2370.2,221168
197156,1317.5,5659
230769,4826.6,226654
287496,1145.3,28846
70797,2426.2,219859
123783,4294.8,209861
13408,2431.6,161982
130899,1863.2,161891
284283,2057,160686
62948,1959,161892
15058,8109.6,97046
284297,15731.6,97047
96807,8587.5,97050
214377,8217.2,97051
139238,1404.7,9706
228107,1534.9,9707
3091,1457.4,9708
181376,1815.9,97336
1064,3618.9,97353
102312,2369.2,97353
289530,3920.2,97353
1063,2510.2,97356
262030,2813.7,97356
57636,1318.6,97359
225325,1522,97359
288986,3159.2,97576
94389,1405.8,9758
227449,2842.8,97583
131248,3067.7,97586
37557,2321.8,97587
59592,2351.9,97589
94388,1489.7,9759
118467,2650.1,97592
43363,2562.9,97594
188936,1296,99276
96668,1417.6,99279
187498,1672.7,9928
76731,1345.5,99285
156763,1481.1,97788
181804,1343.3,97789
282950,1438.1,97790
10411,1482.2,97791
43515,1252.9,97794
116438,1404.7,97795
259881,1377.8,97797
156752,1353,97798
285017,1444.5,97709
216327,1402.5,97711
134170,1709.3,99370
175843,1318.6,97712
272136,1246.5,97715
861,1438.1,97717
111237,1105.5,97719
282768,1078.6,97722
90044,1278.8,9709
108861,2082.8,99937
242467,16242.9,99373
263952,2401.4,99939
507,1470.4,99941
108918,1768.5,99943
141171,1995.6,99947
85283,2799.7,99948
142065,949.4,9995
110603,1721.2,99951
209284,16942.5,99953
63135,1652.3,99957
99601,2003.2,99367
79469,1801.9,99368
215055,1666.3,99369
42187,2421.9,99374
93076,6229.1,99374
123577,10623,99374
208518,1355.2,9938
68498,1649,99381
136004,1875.1,99383
284230,1751.3,99386
186801,1758.8,99387
7591,1950.4,99389
210727,1352,99421
141656,1399.3,99423
210723,1312.1,99424
81419,1263.7,99426
108961,1284.1,99429
260031,1676,9943
229291,2144.2,212041
39861,1195.9,223316
201028,45336.9,39029
282356,575.9,39030
85881,823.4,39030
150984,2503.7,212043
60952,3331.5,230935
68458,3085,227723
165412,2404.7,230931
259563,1789,215977
251597,2888,96991
263842,2742.7,96995
255594,1950.4,98331
61276,2552.1,98334
59534,2556.5,98337
131627,1720.1,98343
61127,1717.9,98345
204491,1849.3,98348
108970,498.4,98886
242487,2107.6,98886
123582,2536,98887
249434,2196.9,98887
46294,880.5,98887
186755,1936.4,98888
244174,727.6,98888
268485,1558.6,98888
271311,681.4,98888
2549,230.3,98890
32832,3333.6,98890
145293,3564,98890
4797,2446.7,98892
64938,1278.8,98892
184023,550,98892
227662,3546.7,98892
22200,1858.9,98802
123571,1204.5,98807
276661,1291.7,98813
186803,1258.3,98817
37565,1440.2,98822
160955,2209.8,99046
110564,1783.6,99020
274581,1742.7,99022
136089,1738.4,99025
141636,2041.9,99026
4784,2017.2,99028
160961,2137.7,99030
196707,1584.5,99032
22199,2006.4,99034
89622,1644.7,99036
192405,2213.1,99038
32838,2078.5,99040
264014,2726.5,99041
59598,1550,99043
240129,1890.2,99047
42185,1452.1,99059
233544,1783.6,98387
2603,1289.5,99060
87707,1236.8,99061
196690,1202.3,99063
189691,1324,99064
252541,1417.6,99066
156085,1447.8,99067
79324,1412.2,99069
102409,1039.8,9907
110551,1322.9,99437
142062,2100.1,9944
63662,1618.9,99440
27130,1514.5,99441
138543,1640.4,99442
257597,1370.3,99444
219412,1435.9,99445
282676,1680.3,99320
168216,1884.8,99321
79470,1962.3,99323
192427,1725.5,99327
15297,1669.5,99329
84117,1983.8,99782
32517,2052.7,99784
89571,1893.4,99786
127439,2178.6,99787
37105,1984.9,99789
149123,496.2,9979
266690,2922.4,99792
64955,4181.8,99794
274022,3562.9,99796
207686,2063.5,99798
48968,625.4,9980
37108,2230.3,99802
99605,2015,99804
108860,2373.5,99806
89570,1923.5,99807
85604,2740.5,99809
87698,2725.4,99810
183460,1963.4,99988
193266,1622.1,9999
227013,1909.5,99991
169220,2172.2,99993
156222,2272.3,99995
288660,1686.7,99998
75220,2286.3,99999
271754,1988.1,99924
37112,3490.8,99925
288960,1974.1,99927
87721,1826.7,99332
143819,1674.9,99334
120334,1767.4,99335
233254,2557.5,99337
71962,1475.7,9934
48633,2066.7,99342
43364,1876.2,99345
52605,1854.6,99347
227673,1800.8,99349
22253,1616.8,99350
178523,2740.5,99352
195697,1987,99354
169590,2247.5,99356
242433,1964.4,99811
266689,1709.3,99812
127437,2525.2,99814
172163,2434.8,99816
141589,2136.7,99818
118916,1654.4,9982
2165,2218.5,99822
207677,2248.6,99823
165363,2726.5,99825
131735,834.2,9983
165848,1769.6,9983
263656,1617.8,241229
10476,2643.6,99839
12579,1324,9984
201135,2310,238257
234204,2446.7,238264
246840,1819.1,241221
274291,958,241221
262212,2527.4,231049
65156,1183,241222
237709,1266.9,241230
150872,1051.6,241228
138490,1590.9,241223
42303,1175.4,241224
60530,1332.6,241225
99311,1132.4,241226
83764,1162.5,241227
11783,6354,241124
242589,3800.8,221916
108811,6831.9,241095
268831,5538.1,241101
201135,2310,238255
234204,2446.7,238255
276347,1872.9,238109
105463,1658.7,238110
213958,1777.1,238111
185884,1799.7,238113
71820,775,52434
158841,966.6,52434
212234,551.1,52434
229929,836.4,52434
229930,954.8,52434
277962,662,52434
289523,586.6,52434
46296,1686.7,99458
43371,1420.8,99461
178933,2761,99535
266725,2172.2,99535
255217,1713.6,238016
178315,1741.6,238014
108531,2194.8,238015
165358,826.7,99572
282501,1500.5,99572
202542,1389.6,9958
134616,1786.8,9960
168044,2467.1,99610
213549,2863.2,99909
128418,1622.1,9991
115838,2421.9,99911
240397,2587.7,98107
168234,2290.6,99914
138679,2413.3,99918
32516,2228.1,99919
213552,2157.1,99920
37055,2099,99923
24610,2725.4,99844
112996,2886.9,99847
4987,1749.2,98091
192342,1828.8,98094
247249,2666.2,98097
37817,2314.3,98099
284491,2727.6,98101
96693,2096.8,99652
229788,2653.3,99654
242483,2221.7,99656
123602,2770.7,99660
79353,3055.9,99664
65415,2138.8,99741
153811,2025.8,99742
266688,2340.1,99744
277623,3077.4,99746
240090,2434.8,99747
165364,2717.9,99884
130971,2575.8,99887
184039,3059.1,99888
200443,2796.5,99889
150862,1908.5,99892
57215,1924.6,98282
149040,1488.7,98284
230042,1672.7,98285
196517,1678.1,98287
120977,1735.2,98288
5257,1475.7,9829
144144,1752.4,98290
61113,2023.6,98494
189435,1565.1,98495
139239,766.4,9850
85868,1886.9,98500
89768,1607.1,98503
264466,1201.3,9851
237879,49350.8,243168
27134,1587.7,98977
38031,1391.8,9898
168088,2393.9,98980
284216,1630.7,98982
147219,3587.6,48280
172008,1669.5,98967
193265,1150.7,9897
240138,1787.9,98972
81406,1896.6,98974
240139,1593.1,98976
252615,2217.4,98984
37529,1717.9,98985
169587,1791.1,98987
259564,1696.4,98988
228087,1173.3,9899
276732,1558.6,98991
4783,1466.1,98993
189528,1528.5,98995
246554,2383.1,98570
60818,2256.1,98573
246553,2336.9,98573
268887,2415.4,98576
196696,1503.7,98714
56665,1613.5,98716
156099,1314.3,98722
274576,1338,98726
60862,1350.9,98729
192515,1318.6,98732
76733,1496.2,98734
85661,1339,98738
71516,1386.4,98740
188930,1254,98744
207679,1303.5,98747
111048,1092.5,9875
207680,1279.8,98753
113284,1331.5,98756
13480,2334.7,227890
89324,2382.1,227890
110450,3303.5,227890
110451,3270.1,227890
123352,3396,227890
138619,2209.8,227890
143695,2208.8,227890
153923,2285.2,227890
169351,3293.8,227890
174019,4278.7,227890
178387,2913.8,227890
213460,3172.2,227890
242356,3005.3,227890
251538,3204.4,227890
10201,3124.8,226312
123447,2423,226312
227397,851.4,243108
65073,2466,238122
200149,2784.6,238123
271060,2791.1,238124
144750,2722.2,238128
200140,2458.5,238130
99255,1810.5,238132
279912,2593,238133
263479,1934.3,238134
14828,2503.7,238135
284092,3176.5,238136
87261,3034.4,238137
284091,2786.8,238139
200067,2580.1,238140
17442,3175.4,238141
255053,2540.3,238142
29570,2784.6,238143
81053,2720.1,238144
257285,2742.7,238145
68427,3011.8,238148
89178,2771.7,238149
141165,3102.2,238150
138417,2852.5,238151
130898,2977.3,238152
228294,3190.4,238153
179847,2616.7,238154
43218,2496.2,238155
143806,1255.1,99071
192529,1314.3,99072
189699,1459.6,99074
60865,1471.4,99076
288994,1418.7,99077
30327,1412.2,99078
25460,1207.7,9908
148681,1402.5,99080
181190,1407.9,99082
32828,1483.3,99083
247024,1355.2,99085
123580,1234.6,99086
264019,1576.9,99088
171998,1269.1,99089
171999,1269.1,99090
186802,1318.6,99091
85659,1402.5,99093
27123,1615.7,99094
43128,1841.7,99095
120611,1384.3,99097
282683,1466.1,99098
159497,1005.4,991
196202,843.9,9910
280228,1466.1,9913
7590,1579.1,99131
189684,1156.1,99132
289232,1665.2,99465
277671,1540.3,99468
79459,1411.2,99469
174669,1610.3,9947
46286,1465,99470
189046,1375.6,98825
65413,1667.3,99479
263954,1143.1,99479
128425,1364.9,9948
24716,3178.6,99480
240146,2671.6,99480
68259,2427.3,99481
81416,2335.8,99481
172021,602.8,99481
207266,3600.6,99481
259495,1198,99481
42366,996.7,99483
94264,3021.5,99489
274958,1519.9,9949
13709,1826.7,99490
196034,1315.4,99490
259490,3914.9,99491
60855,2944,99492
99692,1522,99492
136026,1191.6,99496
276627,179.8,99496
3103,1347.7,9950
81411,1379.9,99058
3104,880.5,9906
109073,1245.4,99062
60875,1460.7,99065
548,1278.8,99048
7588,1173.3,99048
7598,1014,99048
10525,1832,99048
30326,1214.2,99048
42186,961.2,99048
42192,1494,99048
43117,1254,99048
48631,992.4,99048
48632,1621.1,99048
56662,1039.8,99048
59595,1291.7,99048
59604,1336.9,99048
59605,1207.7,99048
59606,919.2,99048
63653,2208.8,99048
79322,2781.4,99048
79460,1262.6,99048
110545,373.5,99048
113286,1350.9,99048
116135,1238.9,99048
123574,1296,99048
123576,3059.1,99048
134177,1018.3,99048
134178,1858.9,99048
138544,1781.4,99048
141649,1294.9,99048
143823,190.5,99048
145221,1454.2,99048
165401,2109.7,99048
181172,1395,99048
186811,1356.3,99048
204057,1018.3,99048
210809,1280.9,99048
213546,1044.1,99048
213547,1418.7,99048
219402,1042,99048
224836,2270.1,99048
233245,1294.9,99048
242474,1322.9,99048
244177,1097.9,99048
252613,1369.2,99048
266820,1808.4,99048
266834,1322.9,99048
274570,1079.6,99048
276744,1386.4,99048
277670,1355.2,99048
546,1357.3,99048
2608,726.6,99048
4769,1014,99048
4779,1264.8,99048
7587,1339,99048
7593,1200.2,99048
10514,1629.7,99048
10515,2438,99048
10516,1035.5,99048
12094,927.9,99048
12100,848.2,99048
12107,1283.1,99048
15304,1174.4,99048
24994,1353,99048
24995,1715.8,99048
27129,1201.3,99048
42193,1586.6,99048
42197,1142.1,99048
43370,1227.1,99048
46295,1043,99048
56628,1258.3,99048
56629,342.3,99048
60937,1344.4,99048
63652,982.8,99048
64934,1139.9,99048
64939,863.3,99048
64940,1393.9,99048
64941,927.9,99048
64985,1588.8,99048
64994,1790.1,99048
71506,1329.4,99048
76675,1420.8,99048
79321,1425.2,99048
84378,1303.5,99048
85608,1589.8,99048
93021,1227.1,99048
96678,1025.8,99048
96683,1437,99048
99442,610.3,99048
108957,1045.2,99048
110544,1308.9,99048
116133,1051.6,99048
116139,1164.7,99048
116140,771.8,99048
123573,1293.8,99048
127766,793.3,99048
136016,1231.4,99048
138548,1427.3,99048
138550,1406.9,99048
145222,1293.8,99048
145236,2160.3,99048
145305,1854.6,99048
151427,1297.1,99048
154125,1262.6,99048
156104,569.4,99048
156107,1221.7,99048
168077,1136.7,99048
172004,1129.1,99048
178513,1120.5,99048
178514,734.1,99048
181182,818.1,99048
181184,948.3,99048
184029,1382.1,99048
186747,1561.9,99048
189519,2104.4,99048
200494,179.8,99048
204049,942.9,99048
204051,1042,99048
204063,1270.2,99048
204065,825.6,99048
210797,1073.2,99048
213542,1093.6,99048
213566,1990.3,99048
215085,996.7,99048
219417,640.5,99048
219419,1017.2,99048
227674,1565.1,99048
233255,1421.9,99048
247029,1515.6,99048
247033,1224.9,99048
249433,1811.6,99048
257604,903.1,99048
264020,1743.8,99048
266822,1339,99048
271301,1660.9,99048
271361,1223.9,99048
282684,1503.7,99048
174397,1454.2,99070
68778,1683.5,99073
151419,1291.7,99075
201486,1466.1,99079
99594,1536,99084
192415,1383.2,99087
25459,1159.3,9909
138547,1569.4,99092
59594,1301.4,99096
110547,1231.4,99099
105997,1256.2,99130
268483,1557.6,99463
123575,1415.5,99464
76677,1592,99466
274579,1441.3,99467
196692,1223.9,99471
89567,2928.9,99474
189978,2569.4,99474
46054,2326.1,99842
116004,2018.2,99748
233108,2238.9,99754
148849,1801.9,99757
37054,2116.2,99928
94222,2442.4,99930
59128,1930,99933
184043,2435.9,99934
68247,1573.7,99938
149122,1173.3,9994
76703,1566.2,99940
282496,1928.9,99942
115997,1878.3,99944
115837,2187.2,99945
11803,1546.8,99946
127369,2147.4,99949
213543,2864.3,99357
32827,1839.6,99359
271362,2215.2,99360
219720,1336.9,9863
189048,1462.8,98827
204059,1753.5,99362
113287,1874,99366
268983,2162.5,9937
2609,2232.5,99371
549,5774.9,99375
551,9061.1,99375
76686,1329.4,99375
84383,1574.8,99375
141650,2235.7,99375
186813,8707,99375
207664,2195.9,99375
247030,2670.5,99375
48634,1839.6,99380
89579,1603.8,99319
161494,1817,9932
201777,3301.3,99524
211133,980.6,99524
242470,1411.2,98834
42199,1460.7,99427
96674,1820.2,99428
99441,1367,99434
60946,1439.1,99435
116134,1556.5,99438
264001,1571.5,99439
266835,1573.7,99443
266833,1407.9,99446
201426,1444.5,239641
46140,2537.1,239645
214717,1552.2,98837
99918,1076.4,9884
174408,1566.2,98841
89585,1336.9,98848
274575,1393.9,98851
233256,1443.5,98853
723,1979.5,98154
94115,1604.9,98156
25244,1740.5,98157
134364,1810.5,98159
109337,1575.8,98461
139123,1819.1,98462
22638,1067.8,9847
172054,1398.2,98775
79703,1714.7,98481
25250,1682.4,98518
118911,1298.1,9852
48901,1935.4,98528
156652,1372.4,9853
5000,1570.5,98533
65223,1691,98536
284483,1823.4,98539
94064,1533.9,98541
192348,1628.6,98542
252552,1318.6,98773
47754,4181.8,240865
269777,2823.4,158461
208111,1413.3,70626
260347,4843.8,222842
247590,4897.6,240285
249694,4744.8,242127
118398,4758.8,243135
242774,1743.8,99382
37580,1745.9,99384
264010,722.3,99385
7527,2675.9,99758
60847,2870.8,99760
24730,2449.9,99762
266659,2010.7,99763
85804,1946.1,99765
178898,2541.4,99769
242434,1889.1,99772
134069,2630.7,99773
271755,2670.5,99777
237803,2368.1,99779
71044,2181.9,99780
259510,1955.8,99781
168243,1767.4,99783
239587,1964.4,99950
29518,18531.3,99952
266440,25643.1,99954
138680,2141,99956
266449,2355.2,99958
74705,2090.4,99960
213984,1849.3,99962
56788,1818,99964
24467,1963.4,99966
324,1923.5,99967
75153,2734.1,99969
268612,2233.5,99972
116531,1763.1,9939
210725,1364.9,99422
284228,1306.7,99425
59602,1586.6,99431
83719,1411.2,102185
60728,6380.9,241130
178417,5271.1,241149
71342,4278.7,241155
96810,4222.7,241161
110570,4854.6,241138
148336,6361.5,241143
71343,6690.9,241089
272476,1631.8,239941
88866,1559.7,239940
130493,2743.7,65693
69196,1779.3,6409
241730,1712.6,240077
62642,4241,240078
78477,1390.7,240078
190226,4248.6,240078
156291,1935.4,102876
10903,1651.2,122740
112966,2094.7,102875
26064,1366,115560
72648,642.6,115560
4787,1863.2,98891
27137,1078.6,98891
257612,2609.2,98891
119794,834.2,240106
263023,2310,256169
246418,1106.5,91909
43202,2244.3,91912
15234,3471.4,99476
196483,2270.1,99476
32505,3796.5,99477
277365,1991.3,99477
284408,3090.3,99487
145241,1498.3,99493
196508,499.4,99493
268694,582.3,99493
282551,3092.5,99485
56820,2647.9,99495
151588,3687.7,99495
136010,1210.9,99068
32504,1060.3,99509
46051,2520.9,99509
127492,2430.5,99509
280227,1379.9,9951
134059,1662,99518
136316,3984.8,9952
163306,4659.7,9952
71048,3052.7,99521
274028,1686.7,99521
190044,3397.1,99525
257727,3951.5,99530
17883,1801.9,99531
174593,3208.7,99533
186372,1622.1,99533
201779,3469.2,99534
168223,1437,99134
93837,1369.2,99135
46288,1407.9,99137
169640,1413.3,99081
127714,1616.8,99138
289727,1347.7,9914
219387,1471.4,99140
186809,1428.4,99142
195688,1534.9,99143
79323,1433.8,99145
87706,1212,99146
240127,1483.3,99148
127758,1428.4,99149
266719,1300.3,99150
52597,1620,99286
195699,1507,99288
93824,1355.2,99289
542,1271.2,99290
134173,1407.9,99291
138542,1307.8,99293
93823,1321.8,99294
113280,1276.6,99296
145225,1237.9,99297
115834,1280.9,99298
191962,1490.8,993
116530,1389.6,9930
37577,1327.2,99300
259551,1288.5,99301
141641,1210.9,99302
156086,1705,99303
274272,1434.8,99305
12291,1395,99306
22246,1278.8,99308
145227,1277.7,99309
158925,1314.3,9931
240131,1177.6,99311
22255,1372.4,99312
109110,1639.4,99317
94305,2149.6,9945
148934,3004.2,99785
63413,2491.9,99788
145368,2227.1,99790
141590,2077.5,99791
17912,2346.6,99793
203469,2220.6,99795
284430,1770.7,99797
42194,2372.4,99799
207264,2404.7,99801
200436,2735.1,99803
196037,1928.9,99805
168233,1894.5,99808
268985,1274.5,9981
7123,2399.3,99974
232684,2172.2,99976
75210,2561.8,99978
180596,1936.4,99979
279765,1935.4,99983
156221,1966.6,99985
192413,1199.1,99144
259204,1864.3,99989
105879,2812.6,99990
9971,2431.6,99992
148406,2061.3,99994
144938,2282,99996
112882,2909.5,99997
251765,2138.8,99388
227653,1481.1,99451
76676,1398.2,99453
68489,1877.2,99455
219404,1449.9,99459
274951,1790.1,9946
127760,1417.6,99460
247036,1367,99462
108866,1368.1,99540
115998,1752.4,99540
203457,1423,99540
85615,1624.3,99541
169541,1043,99541
12250,1081.8,99544
115989,2299.2,99545
15189,5665.1,99548
284431,2917,99813
274038,2150.6,99815
94221,1858.9,99817
145366,2771.7,99819
257739,2769.6,99820
24623,2657.6,99821
7546,2192.6,99824
96881,2019.3,99837
174537,2908.4,99838
130980,2749.1,99840
46298,1437,99147
84115,2735.1,99841
32228,2136.7,65533
3939,2729.8,249730
58632,728.7,249730
95755,735.2,249730
115027,1468.2,249730
140263,2381,249730
177749,583.4,249730
181494,1385.3,249730
183151,666.3,249730
207045,2163.6,249730
